,strategy_ret,strategy_nav,bench_ret,bench_nav
2023-08-14,-0.00862062615345497,1.8012189721139515,-0.014251781472684022,1.3741721854304616
2023-08-15,0.006409242320804735,1.8127634209790606,0.0016064257028112205,1.3763796909492254
2023-08-16,0.005495317357289645,1.8227251312710264,-0.005212510024057759,1.369205298013243
2023-08-17,0.0038522917731797918,1.8297468002989898,0.00443369609028621,1.3752759381898434
2023-08-18,-0.01165677570622227,1.8084178522487266,-0.006019261637239204,1.3669977924944792
2023-08-21,-0.0031916023272909946,1.802646101622775,-0.006863140896245401,1.3576158940397332
2023-08-22,0.008279242658587649,1.8175706461256669,0.008130081300812941,1.368653421633552
2023-08-23,0.014021593773107301,1.8430558833795654,0.006854838709677402,1.378035320088298
2023-08-24,0.01783489023548951,1.875926582757513,0.0172206647977573,1.4017660044150086
2023-08-25,-0.029784872429043225,1.8200523488038294,-0.019291338582677175,1.3747240618101522
2023-08-28,0.002634667773000077,1.824847582072396,0.006423123243677109,1.3835540838852072
2023-08-29,0.007767312640161537,1.8390217437629952,0.005584363781412138,1.3912803532008806
2023-08-30,0.006669333478102299,1.8512867930456318,0.004363347877826218,1.397350993377481
2023-08-31,-0.006943879985251548,1.8384316797364417,-0.0071090047393364,1.387417218543044
2023-09-01,-0.0035130773252029113,1.831973127088425,0.0015910898965791898,1.3896247240618078
2023-09-04,0.013497201797423444,1.8566996380721945,0.006751389992057044,1.3990066225165538
2023-09-05,-0.003265566636822912,1.8506364616795048,-0.002366863905325367,1.3956953642384082
2023-09-06,-0.0006109238109400313,1.8495058637996709,-0.003558718861209953,1.3907284768211896
2023-09-07,-0.011678929768875107,1.8279056147092319,-0.009126984126984206,1.3780353200882978
2023-09-08,-0.0066681162574575605,1.8157169275626912,-0.004405286343612258,1.3719646799116973
2023-09-11,-0.010178466670497904,1.7972357133324355,-0.004022526146419958,1.366445916114788
2023-09-12,0.010760707620403888,1.8165752413685539,0.010096930533117998,1.3802428256070618
2023-09-13,-0.0010419505412340194,1.8146824598126177,0.0011995201919232645,1.3818984547461346
2023-09-14,0.020512873716340602,1.8519068119460125,0.013977635782747688,1.4012141280353179
2023-09-15,0.0123010266603379,1.8746871670122216,0.003150846790074713,1.4056291390728453
2023-09-18,-0.02522184800792903,1.8274040922234243,-0.010600706713780883,1.3907284768211896
2023-09-19,-0.00459651189247171,1.8190044075811678,-0.00436507936507935,1.3846578366445892
2023-09-20,-0.0066981068837712035,1.8068205216371382,-0.005579912315663682,1.3769315673289158
2023-09-21,-0.013862738251392328,1.7817730416784385,-0.01603206412825653,1.354856512141278
2023-09-22,-0.00013126903908530625,1.7815391500433893,-0.0008146639511200648,1.353752759381896
2023-09-25,0.006980953075216879,1.793975991251504,0.007337953526294294,1.3636865342163331
2023-09-26,-0.012371200355619174,1.7717823548305611,-0.011736139214892805,1.3476821192052955
2023-09-27,0.005427721360176749,1.7813990957634593,0.0004095004095006072,1.3482339955849867
2023-09-28,0.004075880321877719,1.7886598652832923,0.004093327875562824,1.353752759381896
2023-10-02,0.021476822104168996,1.8270745950148486,0.013045250713412004,1.3714128035320063
2023-10-03,-0.006452813385303685,1.8152848236121886,-0.006036217303822977,1.3631346578366421
2023-10-04,-0.01154210714216228,1.7943326116845155,-0.012955465587044523,1.3454746136865319
2023-10-05,0.0134494654169941,1.818465426091951,0.014356029532403669,1.3647902869757151
2023-10-06,0.005120850208887084,1.8277775151490079,0.003639304488475492,1.3697571743929335
2023-10-11,0.012986016697767116,1.8515130644805362,0.01732473811442392,1.3934878587196444
2023-10-12,0.00960775768851275,1.8693019533611808,0.008316831683168324,1.4050772626931542
2023-10-13,0.000498393307391452,1.8702336009442297,-0.00274941084053415,1.4012141280353176
2023-10-16,-0.013120739555679566,1.8456947529579597,-0.0055139818826309694,1.3934878587196444
2023-10-17,0.0034915548869780735,1.8521390974925198,0.0023762376237623783,1.39679911699779
2023-10-18,-0.01911722974909245,1.8167313288384785,-0.013828526274199948,1.3774834437086068
2023-10-19,0.006841765952245095,1.8291609793885026,0.0004006410256409687,1.3780353200882975
2023-10-20,0.007628780284377553,1.8431152466050142,0.004405286343612369,1.384105960264898
2023-10-23,-0.016477109194713298,1.8127460354282625,-0.012360446570973016,1.3669977924944783
2023-10-24,0.005409800627780837,1.8225526300687294,0.0008074283407348837,1.3681015452538603
2023-10-25,0.002167506652698313,1.826503025019296,0.002016942315449688,1.370860927152315
2023-10-26,-0.024091323170517896,1.7825001503716276,-0.01972624798711753,1.3438189845474584
2023-10-27,0.0033791173779283623,1.788523427605908,0.004517453798768001,1.3498896247240588
2023-10-30,0.0032144081443873044,1.7942724718780318,-0.002452984464431651,1.3465783664459132
2023-10-31,-0.01367573774648089,1.769734472106898,-0.006967213114754012,1.3371964679911672
2023-11-01,0.0007530692389006929,1.7710672046988636,0.004952538175815091,1.3438189845474586
2023-11-02,0.03195954578696652,1.827669708119232,0.022587268993839782,1.3741721854304607
2023-11-03,0.005611673567687486,1.8379259939107475,0.007630522088353464,1.3846578366445887
2023-11-06,0.0078087010288612115,1.852277808510369,0.008768433638900008,1.3967991169977896
2023-11-07,0.006135797399338845,1.86364300987068,-0.0003951007506913795,1.3962472406180988
2023-11-08,0.005338700627971562,1.8735924419777912,0.005533596837944632,1.403973509933772
2023-11-09,0.001698310414140765,1.8767743835338575,0.00039308176100627534,1.404525386313463
2023-11-10,-0.0027851812337412202,1.8715472267408726,-0.003929273084479323,1.3990066225165536
2023-11-13,0.01697518240937603,1.9033170823025607,0.01538461538461533,1.4205298013245005
2023-11-14,0.002058952561758734,1.9072359218850066,0.002331002331002363,1.4238410596026463
2023-11-15,0.013028242805714818,1.932083854563106,0.012015503875969058,1.4409492273730657
2023-11-16,0.0011522828194957223,1.934310161594544,0.0003829950210645361,1.4415011037527563
2023-11-17,-0.0015069524626348998,1.9313952481330294,0.003062787136294043,1.445916114790284
2023-11-20,-0.0007783479470194518,1.929891950606762,-0.0003816793893131054,1.4453642384105927
2023-11-21,0.013115704164941712,1.9552038425012226,0.012218403970981395,1.4630242825607032
2023-11-22,-0.010718111435880395,1.9342477498374329,-0.00905318747642414,1.44977924944812
2023-11-23,-0.0006278644849791916,1.933033304370159,-0.0003806623524932329,1.4492273730684293
2023-11-24,-0.0016431550283381737,1.929857030976138,-0.0007616146230009502,1.448123620309047
2023-11-27,-0.01268797558652007,1.9053710520816387,-0.006478658536585358,1.438741721854301
2023-11-28,0.012480953552138302,1.9291518996822588,0.0069044879171462625,1.4486754966887383
2023-11-29,0.001948365620950748,1.9329105929211914,-0.0007619047619047414,1.4475717439293565
2023-11-30,0.0030472932271392254,1.938800738279666,0.0015249714067859799,1.44977924944812
2023-12-01,0.0033199089303645427,1.9452373801648781,0.003425961172440095,1.4547461368653387
2023-12-04,-0.006824525870497882,1.9319620573396834,-0.003793626707132014,1.4492273730684293
2023-12-05,-0.009017060772613656,1.9145414380582677,-0.007235338918507361,1.438741721854301
2023-12-06,0.002200443774476709,1.9187542788466208,0.0034522439585731313,1.4437086092715197
2023-12-07,-0.004105258375929989,1.9108772967720342,-0.006116207951070374,1.4348785871964644
2023-12-08,0.007536956971571537,1.925279496735758,0.008076923076923093,1.4464679911699743
2023-12-11,0.005254970171561652,1.9353967830630237,0.0011446012972147201,1.448123620309047
2023-12-12,0.0027816401965135864,1.9407803605509948,0.0022865853658537993,1.451434878587193
2023-12-13,0.0017944995969233978,1.9442630901257205,0.00038022813688232127,1.4519867549668841
2023-12-14,0.012292357641135076,1.9681626673780044,0.012162675788673472,1.4696467991169944
2023-12-15,0.004640255632819718,1.9772954452816107,0.004130679684566152,1.4757174392935946
2023-12-18,-0.001877088253894044,1.9735838872267943,0.0014958863126404154,1.4779249448123586
2023-12-19,-0.002520230021420693,1.9686100018644133,-0.0037341299477221535,1.4724061810154492
2023-12-20,0.0011424782624602533,1.9708590959988053,0.002623688155922066,1.4762693156732858
2023-12-21,-0.008835848862797384,1.9534448828966902,-0.008598130841121487,1.463576158940394
2023-12-22,0.008376863320229806,1.9698086236843182,0.002639517345399689,1.4674392935982306
2023-12-25,0.0005386295740034236,1.9708696208641618,0.004136893569010924,1.473509933774831
2023-12-26,0.00830920186177911,1.9872459743871704,0.00561797752808979,1.481788079470195
2023-12-27,0.010801513771021419,2.0087112391459203,0.011173184357541999,1.4983443708609236
2023-12-28,1.9045598189405526e-05,2.00874949625306,0.0,1.4983443708609236
2023-12-29,0.0015032676380980156,2.0117691843638226,-0.0022099447513812542,1.4950331125827778
2024-01-02,-0.00776370816356177,1.9961503955239752,-0.004060538944259728,1.4889624724061776
2024-01-03,-0.02263435374899643,1.9509688213354863,-0.017420311341734607,1.4630242825607032
2024-01-04,0.0015658730992869272,1.954023790930363,-0.0003772161448510891,1.4624724061810122
2024-01-05,-0.004593308837214021,1.9450483561833563,-0.0026415094339622414,1.4586092715231755
2024-01-08,0.008462293084359217,1.961507925436631,0.004540295119182636,1.4652317880794667
2024-01-09,0.003718410001620044,1.9688016161248316,0.0018832391713747842,1.4679911699779216
2024-01-10,-0.0028367824152333485,1.9632165543211257,-0.0052631578947367474,1.4602649006622483
2024-01-11,0.005110855076064901,1.9732502696131924,0.004157218442932598,1.4663355408388485
2024-01-12,-0.001416918889170045,1.9704543340331175,-0.0015054572826495027,1.464128035320085
2024-01-15,0.0024711753382160957,1.975323672188461,0.0026385224274405594,1.4679911699779216
2024-01-16,-0.010694102547919122,1.9541993582727455,-0.010150375939849576,1.4530905077262661
2024-01-17,-0.0054341198821180065,1.9435800046863332,-0.03190277250284845,1.4067328918322266
2024-01-18,0.0059963053892715295,1.9552343039429143,0.006669282071400717,1.416114790286973
2024-01-19,0.04906756142722993,2.0511728832562603,0.03585346843335935,1.4668874172185404
2024-01-22,0.008348900023442598,2.0682979205893637,0.006772009029345494,1.4768211920529777
2024-01-23,0.002171975165348183,2.072790212307425,0.0018684603886398587,1.4795805739514325
2024-01-24,-0.001900536982455673,2.0688507978520625,-0.00037299515106314907,1.4790286975717415
2024-01-25,0.015201227657367497,2.100299869819338,0.012313432835820981,1.497240618101543
2024-01-26,-0.0008083564487541527,2.098602078875252,0.0,1.497240618101543
2024-01-29,0.007984329958380628,2.1153580103243357,0.006266126059712551,1.5066225165562892
2024-01-30,-0.003316854137726671,2.108341676355018,-0.002564102564102555,1.5027593818984526
2024-01-31,-0.015277269533940359,2.076131972295703,-0.01322071244950429,1.4828918322295783
2024-02-01,0.0008192559515549289,2.0778328557702195,0.0,1.4828918322295783
2024-02-02,0.013297762991677214,2.105463384622572,0.005582433941198284,1.4911699779249423
2024-02-05,0.010441329303939746,2.127447221158804,0.0062916358253144455,1.5005518763796883
2024-02-15,0.056924751927691655,2.248551626462526,0.047076130930489235,1.5711920529801298
2024-02-16,-0.014140282558705095,2.2167564711165095,-0.007376185458377149,1.55960264900662
2024-02-19,-0.005637028307033743,2.2042605521390257,-0.0014154281670206714,1.557395143487856
2024-02-20,0.011821382416283296,2.230317959070989,0.0038979447200566675,1.5634657836644563
2024-02-21,-0.007647567041620463,2.2132614529548635,-0.0031768443346277264,1.5584988962472377
2024-02-22,0.014992557364787032,2.246443902251561,0.011331444759206999,1.5761589403973484
2024-02-23,0.008383723775980456,2.265277467406274,0.006652661064425747,1.5866445916114764
2024-02-26,0.0024427524610611587,2.2708109795147666,0.0013913043478259723,1.58885209713024
2024-02-27,-0.004377869474019425,2.2608696654462808,-0.004168113928447292,1.5822295805739488
2024-02-29,0.0008302073860558802,2.2627466561414438,-0.0003487966515520746,1.581677704194258
2024-03-01,0.0009771942818469965,2.2649577992350935,-0.0034891835310537633,1.5761589403973484
2024-03-04,0.036707780819388566,2.34809937369458,0.02906162464985984,1.621964679911697
2024-03-05,0.00716115480463199,2.364914476806266,0.008166042871725177,1.6352097130242798
2024-03-06,0.008928183911505648,2.3860288681901745,0.004724940938238165,1.6429359823399527
2024-03-07,0.022454935986944608,2.4396069936883866,0.023177695666778853,1.6810154525386285
2024-03-08,0.018163124281698712,2.48391787871325,0.014116874589625628,1.7047461368653392
2024-03-11,-0.0128202477198975,2.452073436192264,-0.01003561022984778,1.68763796909492
2024-03-12,0.004927445791551249,2.4641558951260043,0.01046435578809679,1.7052980132450302
2024-03-13,0.004495722961093655,2.475234057363436,0.004854368932038833,1.7135761589403944
2024-03-14,-0.0011076671543264799,2.4724923218988244,-0.0009661835748792091,1.7119205298013216
2024-03-15,-0.026258731005757752,2.4075678111042818,-0.013539651837524147,1.6887417218543017
2024-03-18,0.016091938940673473,2.446310245316103,0.009150326797385588,1.7041942604856481
2024-03-19,-0.0013321913827497938,2.4430512918877603,-0.00226683937823835,1.7003311258278115
2024-03-20,-0.005726080703315521,2.429062183028072,-0.005517689061993014,1.690949227373065
2024-03-21,0.028157467164571553,2.497458421687387,0.027415143603133352,1.737306843267105
2024-03-22,0.0027546183878226563,2.5043379665785896,-0.0012706480304957024,1.735099337748341
2024-03-25,-0.005488018901548619,2.4905941124821407,0.001908396946564972,1.7384105960264868
2024-03-26,-0.0010585497970899745,2.4879576945897393,0.0006349206349205438,1.7395143487858686
2024-03-27,-0.0011658782638753788,2.4850570387921755,0.00031725888324873885,1.7400662251655596
2024-03-28,-0.0068591934967391745,2.4680115517126664,-0.004757373929590858,1.7317880794701954
2024-03-29,0.00900160423946021,2.4902276149596,0.006373486297004405,1.7428256070640142
2024-04-01,-0.005789032546588843,2.4758116062481847,-0.0031665611146295403,1.7373068432671046
2024-04-02,0.02046880324508369,2.5264885068883736,0.014294790343075015,1.7621412803531973
2024-04-03,-0.008256619131512882,2.5056282535468517,-0.006890072032571193,1.7499999999999964
2024-04-08,0.0028762064454244504,2.512834957679541,0.005676442762535316,1.7599337748344333
2024-04-09,0.031201073269265814,2.5912381053076725,0.02383192223267483,1.8018763796909454
2024-04-10,-0.0027215156373776167,2.5841860102839087,-0.0015313935681470214,1.7991169977924906
2024-04-11,0.0029472732347412167,2.5918023125456116,-0.0030674846625766694,1.7935982339955812
2024-04-12,-0.001909303117297923,2.586853776310848,-0.002461538461538515,1.7891832229580535
2024-04-15,-0.01975479715630798,2.535751004686798,-0.012954966070326979,1.7660044150110337
2024-04-16,-0.02700846974816869,2.467264250387826,-0.02718749999999992,1.7179911699779213
2024-04-17,0.017204836620961297,2.5097131287164873,0.011243173787343297,1.7373068432671044
2024-04-18,0.001955934648546703,2.5146219635828566,0.009847522236340334,1.7544150110375234
2024-04-19,-0.05802150205702159,2.368719820150202,-0.050644856873230504,1.665562913907281
2024-04-22,-0.015918476570839876,2.331013409190257,-0.0029821073558649047,1.6605960264900623
2024-04-23,0.013768963279007224,2.363109047224271,0.009637753406447347,1.6766004415010998
2024-04-24,0.0389444937968624,2.455139132855206,0.029295589203423233,1.7257174392935941
2024-04-25,-0.019669021894435628,2.406848947497191,-0.018228333866325497,1.6942604856512102
2024-04-26,0.020614309346831963,2.456464476251995,0.016286644951140072,1.7218543046357577
2024-04-29,0.016139437309929883,2.496110430670534,0.017948717948718107,1.752759381898451
2024-04-30,-0.005894314925768786,2.481397569702666,-0.0034634760705289924,1.7466887417218506
2024-05-02,-0.017593727463446663,2.437740537132858,-0.013270142180094702,1.723509933774831
2024-05-03,0.009080461466253527,2.4598763461450175,0.005123278898494954,1.732339955849886
2024-05-06,0.0063439155670025815,2.4754815939902284,0.014335775724753086,1.7571743929359787
2024-05-07,0.013132591837147501,2.507991083364473,0.005653266331658413,1.767108167770416
2024-05-08,0.005676864287325782,2.522228608378556,0.0037476577139288203,1.7737306843267073
2024-05-09,-0.006065519979402517,2.5069299803618152,-0.001244555071561848,1.7715231788079437
2024-05-10,0.004232702288422594,2.517541068626608,0.007165109034267925,1.7842163355408356
2024-05-13,0.015113080915159383,2.555588870503999,0.010207237859573226,1.802428256070637
2024-05-14,0.009974375483413329,2.581079273479638,0.006736068585425636,1.814569536423838
2024-05-15,0.012740148797617184,2.6139626074822138,0.013686131386861256,1.8394039735099306
2024-05-16,0.0038857772653511794,2.624119883954846,0.004800480048004596,1.8482339955849854
2024-05-17,-0.004723464942784011,2.611724945677323,-0.0011943863839951607,1.8460264900662218
2024-05-20,-0.00022789482284670166,2.6111297470835035,-0.0002989536621824662,1.8454746136865305
2024-05-21,0.0032738516656728206,2.6196781985552806,-0.0011961722488037507,1.843267108167767
2024-05-22,0.022835485579091652,2.679499822280251,0.017964071856287456,1.8763796909492239
2024-05-23,0.01141893593434577,2.71009685908696,0.007647058823529562,1.8907284768211887
2024-05-24,-0.006134097324943425,2.693472861193297,-0.004086398131932345,1.8830022075055153
2024-05-27,0.009444507755633557,2.7189113865204257,0.013774912075029233,1.9089403973509897
